group,queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,regulation,FoldChange,subjectid,subjectdescription,taxon1,taxon2,taxon5,taxon6,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,FoldChange(log),FoldChange(EBSeq),PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,ID,subjectlength,Alignment_vs_S_SeqLength,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon3,taxon4,Taxonomy,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
PolyA_DEIso,Salix_HiSeq_c560983_g1_i2,Salix_HiSeq_c560983_g1,0,62,0.00,5.76,Treatment,inf,tr|V2X2K3|V2X2K3_MONRO,Uncharacterized protein,Eukaryota,Fungi,mitosporic Marasmiaceae,Moniliophthora,tr|V2X2K3|V2X2K3_MONRO;gi|630203696|ref|XP_007852654.1|;gi|648159857|gb|KDR73579.1|;gi|597906540|ref|XP_007300569.1|;tr|A8NEP8|A8NEP8_COPC7;gi|169852820|ref|XP_001833092.1|;gi|751017828|gb|KIK59549.1|,Moniliophthora;Moniliophthora roreri MCA 2997;Galerina marginata CBS 339.88;Stereum hirsutum FP-91666 SS1;Coprinopsis;Coprinopsis cinerea okayama7#130;Gymnopus luxurians FD-317 M1,182;182;178;171;173;173;176,79;79;74;72;70;70;70,"[('hypothetical', 4), ('splicing', 1), ('[Galerina', 1), ('hirsutum', 1), ('[Stereum', 1)]",Uncharacterized protein;hypothetical protein Moror_10788 [Moniliophthora roreri MCA 2997];hypothetical protein GALMADRAFT_620576 [Galerina marginata CBS 339.88];mRNA splicing factor [Stereum hirsutum FP-91666 SS1];Putative uncharacterized protein;hypothetical protein CC1G_01154 [Coprinopsis cinerea okayama7#130];hypothetical protein GYMLUDRAFT_1004355 [Gymnopus luxurians FD-317 M1],inf,5533.10,1.00,79.65,3.00E-54,182,79,703,48.22,V2X2K3,149,75.84,0,PF08315,0,mrr:Moror_10788,0,K12871,0,Dikarya,Marasmiaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Marasmiaceae;mitosporic Marasmiaceae;Moniliophthora,0,PF08315;0;PF08315,0,mrr:Moror_10788;0;cci:CC1G_01154,0,K12871;0;K12871,0
PolyA_DEIso,Salix_HiSeq_c601194_g2_i3,Salix_HiSeq_c601194_g2,1,164,0.05,5.75,Treatment,114.73,gi|749764597|gb|KII89272.1|,hypothetical protein PLICRDRAFT_108900 [Plicaturopsis crispa FD-325 SS-3],Eukaryota,Fungi,Plicaturopsis crispa,Plicaturopsis crispa FD-325 SS-3,gi|749764597|gb|KII89272.1|;tr|K5WAK3|K5WAK3_PHACS;gi|599377021|ref|XP_007396306.1|;gi|597986157|ref|XP_007364723.1|;tr|S7QHA9|S7QHA9_GLOTA;gi|646395302|gb|KDQ59633.1|;gi|630347105|ref|XP_007862853.1|;gi|648167836|gb|KDR81489.1|;gi|646312803|gb|KDQ33944.1|;tr|A8NG99|A8NG99_COPC7,Plicaturopsis crispa FD-325 SS-3;Phanerochaete;Phanerochaete carnosa HHB-10118-sp;Dichomitus squalens LYAD-421 SS1;Gloeophyllum;Jaapia argillacea MUCL 33604;Gloeophyllum trabeum ATCC 11539;Galerina marginata CBS 339.88;Pleurotus ostreatus PC15;Coprinopsis,215;218;218;218;206;205;206;206;209;201,46;45;45;44;43;43;43;43;42;41,"[('hypothetical', 7), ('Uncharacterized', 2), ('argillacea', 1), ('crispa', 1), ('[Galerina', 1)]",hypothetical protein PLICRDRAFT_108900 [Plicaturopsis crispa FD-325 SS-3];Uncharacterized protein;hypothetical protein PHACADRAFT_257009 [Phanerochaete carnosa HHB-10118-sp];hypothetical protein DICSQDRAFT_126364 [Dichomitus squalens LYAD-421 SS1];hypothetical protein JAAARDRAFT_33208 [Jaapia argillacea MUCL 33604];hypothetical protein GLOTRDRAFT_35746 [Gloeophyllum trabeum ATCC 11539];hypothetical protein GALMADRAFT_134921 [Galerina marginata CBS 339.88];hypothetical protein PLEOSDRAFT_1110795 [Pleurotus ostreatus PC15];Putative uncharacterized protein,2.06,136.56,1.00,53.65,1.00E-62,215,46,1386,49.78,749764597,244,95.49,0,0,0,0,0,0,0,Fungi,Plicaturopsis,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricales incertae sedis;Plicaturopsis;Plicaturopsis crispa;Plicaturopsis crispa FD-325 SS-3,0,PF03641;0;PF03641,0,pco:PHACADRAFT_257009;0;gtr:GLOTRDRAFT_35746;cci:CC1G_05084,0,K06966;0;K06966,0
PolyA_DEIso,Salix_HiSeq_c588530_g1_i2,Salix_HiSeq_c588530_g1,0,71,0.01,5.75,Treatment,548.29,gi|751183821|gb|KIL69759.1|,hypothetical protein M378DRAFT_175876 [Amanita muscaria Koide BX008],Eukaryota,Fungi,Amanita muscaria,Amanita muscaria Koide BX008,gi|751183821|gb|KIL69759.1|;gi|752354339|gb|KIO13385.1|;gi|646396558|gb|KDQ60810.1|;tr|F8P4E4|F8P4E4_SERL9;tr|F8Q5S1|F8Q5S1_SERL3;tr|S8G7D9|S8G7D9_FOMPI;gi|597933848|ref|XP_007321268.1|;gi|527305287|gb|EPT06060.1|;gi|807753123|ref|XP_012181356.1|;gi|750974382|gb|KIK31182.1|,Amanita muscaria Koide BX008;Pisolithus tinctorius Marx 270;Jaapia argillacea MUCL 33604;Serpula;Serpula;Fomitopsis;Serpula lacrymans var. lacrymans S7.9;Fomitopsis pinicola FP-58527 SS1;Fibroporia radiculosa;Pisolithus microcarpus 441,409;406;402;402;402;401;402;401;404;400,75;74;74;73;73;73;73;73;72;72,"[('hypothetical', 6), ('[Pisolithus', 2), ('Putative', 2), ('lacrymans', 2), ('uncharacterized', 2)]",hypothetical protein M378DRAFT_175876 [Amanita muscaria Koide BX008];hypothetical protein M404DRAFT_18858 [Pisolithus tinctorius Marx 270];hypothetical protein JAAARDRAFT_151570 [Jaapia argillacea MUCL 33604];Putative uncharacterized protein;Uncharacterized protein;hypothetical protein SERLADRAFT_473890 [Serpula lacrymans var. lacrymans S7.9];hypothetical protein FOMPIDRAFT_1021156 [Fomitopsis pinicola FP-58527 SS1];predicted protein [Fibroporia radiculosa];hypothetical protein PISMIDRAFT_670178 [Pisolithus microcarpus 441],2.74,590.73,1.00,73.66,8.00E-139,409,75,941,83.21,751183821,344,76.16,0,0,0,0,0,0,0,Fungi,Amanita,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Amanitaceae;Amanita;Amanita muscaria;Amanita muscaria Koide BX008,0;GO:0005741;GO:0055085,0;PF01459,0,0;sla:SERLADRAFT_473890,0,0;K11518,0
PolyA_DEIso,Salix_HiSeq_c587799_g1_i1,Salix_HiSeq_c587799_g1,0,55,0.00,5.74,Treatment,inf,laccaria|B0CVJ7|B0CVJ7_LACBS,Aspartic peptidase A1,Eukaryota,Fungi,Laccaria,Laccaria bicolor,laccaria|B0CVJ7|B0CVJ7_LACBS;laccaria|A0A0C9XAD3|A0A0C9XAD3_9AGAR;tr|M2PTT4|M2PTT4_CERS8,Laccaria bicolor;Laccaria amethystina;Gelatoporia,44;43;53,35;32;31,"[('sequence', 1), ('K443scaffold_65,', 1), ('shotgun', 1), ('scaffold', 1), ('Uncharacterized', 1)]","Aspartic peptidase A1;Unplaced genomic scaffold K443scaffold_65, whole genome shotgun sequence;Uncharacterized protein",inf,5568.33,1.00,61.22,3.00E-05,44,35,647,22.72,B0CVJ7_LACBS,555,8.83,GO:0004190,PF00026;,PTHR13683;,lbc:LACBIDRAFT_309101,0,0,0,Dikarya,Tricholomataceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Tricholomataceae;Laccaria;Laccaria bicolor,GO:0004190;GO:0004190;GO:0016021;GO:0004190,PF00026;PF00026;PF00026,PTHR13683;PTHR13683;PTHR13683,lbc:LACBIDRAFT_309101;0,0,0,0
PolyA_DEIso,Salix_HiSeq_c573982_g1_i1,Salix_HiSeq_c573982_g1,0,44,0.04,5.74,Treatment,152.66,gi|749829213|gb|KIJ07923.1|,hypothetical protein PAXINDRAFT_173202 [Paxillus involutus ATCC 200175],Eukaryota,Fungi,Paxillus involutus,Paxillus involutus ATCC 200175,gi|749829213|gb|KIJ07923.1|;laccaria|A0A0C9X5A7|A0A0C9X5A7_9AGAR;gi|750960376|gb|KIK17323.1|;gi|750942263|gb|KIK00221.1|;gi|751055973|gb|KIK91104.1|;gi|646310241|gb|KDQ31384.1|,Paxillus involutus ATCC 200175;Laccaria amethystina;Pisolithus microcarpus 441;Laccaria amethystina LaAM-08-1;Paxillus rubicundulus Ve08.2h10;Pleurotus ostreatus PC15,54;54;51;54;50;52,51;46;46;46;43;42,"[('hypothetical', 5), ('[Paxillus', 2), ('rubicundulus', 1), ('PLEOSDRAFT_1092554', 1), ('partial', 1)]","hypothetical protein PAXINDRAFT_173202 [Paxillus involutus ATCC 200175];Unplaced genomic scaffold K443scaffold_95, whole genome shotgun sequence;hypothetical protein PISMIDRAFT_685351 [Pisolithus microcarpus 441];hypothetical protein K443DRAFT_679310 [Laccaria amethystina LaAM-08-1];hypothetical protein PAXRUDRAFT_150238, partial [Paxillus rubicundulus Ve08.2h10];hypothetical protein PLEOSDRAFT_1092554 [Pleurotus ostreatus PC15]",2.18,227.35,1.00,45.61,5.00E-07,54,51,428,39.95,749829213,81,65.43,0,0,0,0,0,0,0,Fungi,Paxillus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Paxilineae;Paxillaceae;Paxillus;Paxillus involutus;Paxillus involutus ATCC 200175,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c37612_g1_i1,Salix_HiSeq_c37612_g1,1,33,0.25,5.73,Treatment,23.06,tr|J5RI80|J5RI80_TRIAS,Uncharacterized protein,Eukaryota,Fungi,Tremellales incertae sedis,Trichosporon,tr|J5RI80|J5RI80_TRIAS;tr|K1VVK3|K1VVK3_TRIAC;gi|930419523|ref|XP_014184034.1|;tr|E6R882|E6R882_CRYGW;tr|Q5KFD2|Q5KFD2_CRYNJ;gi|58268766|ref|XP_571539.1|;gi|757329114|gb|KIR35163.1|;tr|F5HDM0|F5HDM0_CRYNB;tr|B6QMA1|B6QMA1_PENMQ;gi|212541364|ref|XP_002150837.1|,Trichosporon;Trichosporon;Trichosporon asahii var. asahii CBS 2479;Filobasidiella/Cryptococcus neoformans species complex;Filobasidiella/Cryptococcus neoformans species complex;Cryptococcus neoformans var. neoformans JEC21;Cryptococcus gattii MMRL2647;Filobasidiella/Cryptococcus neoformans species complex;Talaromyces;Talaromyces marneffei ATCC 18224,51;51;51;50;50;50;50;50;49;49,44;44;44;43;43;43;43;43;42;42,"[('ribosomal', 4), ('acidic', 3), ('60S', 3), ('Uncharacterized', 2), ('[Cryptococcus', 2)]","Uncharacterized protein;Uncharacterized protein;hypothetical protein A1Q1_01828 [Trichosporon asahii var. asahii CBS 2479];Ribosomal protein P2, putative;ribosomal protein P2 [Cryptococcus neoformans var. neoformans JEC21];60S acidic ribosomal protein P2 [Cryptococcus gattii MMRL2647];Putative uncharacterized protein;60S acidic ribosomal protein P2/allergen Asp F 8;60S acidic ribosomal protein P2 [Talaromyces marneffei ATCC 18224]",1.36,24.02,1.00,71.15,1.00E-05,51,44,474,32.91,J5RI80,111,46.85,GO:0005840;GO:0003735;GO:0006414,0,0,0,0,0,0,Dikarya,Tremellales,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Tremellales incertae sedis;Trichosporon,GO:0005840;GO:0003735;GO:0006414;GO:0005840;0;GO:0006412,0,0;60S ACIDIC RIBOSOMAL PROTEIN P2 (PTHR21141:SF5),0;cgi:CGB_F3630C;cne:CNF02150;cnb:CNBF2550,0,0;K02943,0
PolyA_DEIso,Salix_HiSeq_c575147_g1_i1,Salix_HiSeq_c575147_g1,0,64,0.00,5.73,Treatment,inf,gi|597981973|ref|XP_007363646.1|,2-oxoglutarate dehydrogenase complex E1 component mitochondrial precursor [Dichomitus squalens LYAD-421 SS1],Eukaryota,Fungi,Dichomitus squalens,Dichomitus squalens LYAD-421 SS1,gi|597981973|ref|XP_007363646.1|;tr|K5VJM5|K5VJM5_PHACS;gi|636620641|ref|XP_008041455.1|;gi|599392707|ref|XP_007399365.1|;tr|M2QRL2|M2QRL2_CERS8;gi|449548762|gb|EMD39728.1|;gi|646398085|gb|KDQ62236.1|;gi|752335705|gb|KIN94887.1|;gi|749891530|gb|KIJ59455.1|;tr|S8FDL0|S8FDL0_FOMPI,Dichomitus squalens LYAD-421 SS1;Phanerochaete;Trametes versicolor FP-101664 SS1;Phanerochaete carnosa HHB-10118-sp;Gelatoporia;Gelatoporia subvermispora B;Jaapia argillacea MUCL 33604;Pisolithus tinctorius Marx 270;Hydnomerulius pinastri MD-312;Fomitopsis,315;315;315;315;313;313;311;309;308;307,82;81;81;81;80;80;79;78;78;77,"[('dehydrogenase', 5), ('2-oxoglutarate', 5), ('component', 5), ('hypothetical', 4), ('mitochondrial', 3)]",2-oxoglutarate dehydrogenase complex E1 component mitochondrial precursor [Dichomitus squalens LYAD-421 SS1];Uncharacterized protein;2-oxoglutarate dehydrogenase E1 component [Trametes versicolor FP-101664 SS1];hypothetical protein PHACADRAFT_261764 [Phanerochaete carnosa HHB-10118-sp];2-oxoglutarate dehydrogenase complex E1 component mitochondrial;2-oxoglutarate dehydrogenase complex E1 component mitochondrial precursor [Gelatoporia subvermispora B];hypothetical protein JAAARDRAFT_30121 [Jaapia argillacea MUCL 33604];hypothetical protein M404DRAFT_1008018 [Pisolithus tinctorius Marx 270];hypothetical protein HYDPIDRAFT_118434 [Hydnomerulius pinastri MD-312];2-oxoglutarate dehydrogenase E1 component,inf,5141.50,1.00,77.84,4.00E-97,315,82,590,94.07,597981973,1005,18.41,0,0,0,0,0,0,0,Fungi,Dichomitus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;Polyporaceae;Dichomitus;Dichomitus squalens;Dichomitus squalens LYAD-421 SS1,GO:0004591;GO:0030976;GO:0006099;0;GO:0006099,PF16078;PF00676;PF16870;PF02779;0;PF02779,PTHR23152;0;PTHR23152,pco:PHACADRAFT_261764;0,0,K00164;0,0
PolyA_DEIso,Salix_HiSeq_c584470_g1_i1,Salix_HiSeq_c584470_g1,0,39,0.06,5.73,Treatment,90.03,gi|646399145|gb|KDQ63280.1|,hypothetical protein JAAARDRAFT_53505 [Jaapia argillacea MUCL 33604],Eukaryota,Fungi,Jaapia argillacea,Jaapia argillacea MUCL 33604,gi|646399145|gb|KDQ63280.1|;gi|599094234|ref|XP_007378891.1|;gi|691791342|emb|CDO72958.1|;gi|807755253|ref|XP_012182421.1|,Jaapia argillacea MUCL 33604;Punctularia strigosozonata HHB-11173 SS5;Trametes cinnabarina;Fibroporia radiculosa,128;124;108;117,66;62;60;57,"[('hypothetical', 2), ('argillacea', 1), ('strigosozonata', 1), ('radiculosa]', 1), ('BN946_scf185007.g12', 1)]",hypothetical protein JAAARDRAFT_53505 [Jaapia argillacea MUCL 33604];DUF1751-domain-containing protein [Punctularia strigosozonata HHB-11173 SS5];hypothetical protein BN946_scf185007.g12 [Trametes cinnabarina];predicted protein [Fibroporia radiculosa],1.95,89.15,1.00,76.92,8.00E-32,128,66,534,50.56,646399145,355,25.63,0,0,0,0,0,0,0,Fungi,Jaapia,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Jaapiales;Jaapiaceae;Jaapia;Jaapia argillacea;Jaapia argillacea MUCL 33604,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c595733_g1_i2,Salix_HiSeq_c595733_g1,0,62,0.00,5.72,Treatment,inf,tr|G4TJJ7|G4TJJ7_PIRID,Uncharacterized protein,Eukaryota,Fungi,Sebacinales group B,Piriformospora,tr|G4TJJ7|G4TJJ7_PIRID;tr|K5Y5R9|K5Y5R9_AGABU;tr|K9ICH1|K9ICH1_AGABB;gi|751718041|gb|KIM67038.1|;gi|568436789|ref|XP_006454736.1|;gi|597964931|ref|XP_007325405.1|;tr|V2XXL1|V2XXL1_MONRO;tr|S8E2S2|S8E2S2_FOMPI;gi|527298278|gb|EPS99087.1|;gi|630172087|ref|XP_007842442.1|,Piriformospora;Agaricus;Agaricus;Scleroderma citrinum Foug A;Agaricus bisporus var. bisporus H97;Agaricus bisporus var. burnettii JB137-S8;Moniliophthora;Fomitopsis;Fomitopsis pinicola FP-58527 SS1;Moniliophthora roreri MCA 2997,119;142;142;143;142;142;145;144;144;145,66;60;60;60;60;60;59;59;59;59,"[('hypothetical', 5), ('Uncharacterized', 5), ('bisporus', 3), ('[Agaricus', 2), ('var.', 2)]",Uncharacterized protein;Uncharacterized protein;hypothetical protein SCLCIDRAFT_108969 [Scleroderma citrinum Foug A];hypothetical protein AGABI2DRAFT_189981 [Agaricus bisporus var. bisporus H97];hypothetical protein AGABI1DRAFT_110124 [Agaricus bisporus var. burnettii JB137-S8];hypothetical protein FOMPIDRAFT_1024333 [Fomitopsis pinicola FP-58527 SS1];hypothetical protein Moror_257 [Moniliophthora roreri MCA 2997],inf,6493.44,1.00,79.37,7.00E-27,119,66,794,23.80,G4TJJ7,628,10.03,GO:0046872;GO:0003676,PF00096,0,0,0,0,0,Dikarya,Sebacinales,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Sebacinales;Sebacinales group B;Piriformospora,GO:0046872;GO:0003676;GO:0046872;0,PF00096;0;PF00096,0,abp:AGABI1DRAFT110124;abv:AGABI2DRAFT189981;0;mrr:Moror_257,0,0,0
PolyA_DEIso,Salix_HiSeq_c599731_g1_i2,Salix_HiSeq_c599731_g1,0,77,0.00,5.71,Treatment,inf,gi|646302835|gb|KDQ23984.1|,hypothetical protein PLEOSDRAFT_1067985 [Pleurotus ostreatus PC15],Eukaryota,Fungi,Pleurotus ostreatus,Pleurotus ostreatus PC15,gi|646302835|gb|KDQ23984.1|;gi|749758576|gb|KII83650.1|;tr|R7S5W6|R7S5W6_PUNST;gi|599120685|ref|XP_007387584.1|;gi|754370238|gb|KIP03035.1|;tr|F8P8Z7|F8P8Z7_SERL9;tr|F8QA55|F8QA55_SERL3;gi|751024577|gb|KIK66275.1|;gi|597937054|ref|XP_007322871.1|;gi|618807397|ref|XP_007306411.1|,Pleurotus ostreatus PC15;Plicaturopsis crispa FD-325 SS-3;Punctularia;Punctularia strigosozonata HHB-11173 SS5;Phlebiopsis gigantea 11061_1 CR5-6;Serpula;Serpula;Gymnopus luxurians FD-317 M1;Serpula lacrymans var. lacrymans S7.9;Stereum hirsutum FP-91666 SS1,310;301;293;293;300;290;290;293;290;293,59;55;54;54;54;53;53;53;53;52,"[('hypothetical', 5), ('neddylation', 4), ('Defective', 3), ('cullin', 3), ('lacrymans', 2)]",hypothetical protein PLEOSDRAFT_1067985 [Pleurotus ostreatus PC15];hypothetical protein PLICRDRAFT_47129 [Plicaturopsis crispa FD-325 SS-3];Defective in cullin neddylation protein;defective in Cullin neddylation protein 1 [Punctularia strigosozonata HHB-11173 SS5];hypothetical protein PHLGIDRAFT_78198 [Phlebiopsis gigantea 11061_1 CR5-6];hypothetical protein GYMLUDRAFT_239255 [Gymnopus luxurians FD-317 M1];hypothetical protein SERLADRAFT_417929 [Serpula lacrymans var. lacrymans S7.9];DUF298-domain-containing protein [Stereum hirsutum FP-91666 SS1],inf,8514.91,1.00,59.32,7.00E-102,310,59,803,97.88,646302835,276,93.48,0,0,0,0,0,0,0,Fungi,Pleurotus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Pleurotaceae;Pleurotus;Pleurotus ostreatus;Pleurotus ostreatus PC15,0,0;PF03556,0;PTHR12281,0;psq:PUNSTDRAFT_55100;sla:SERLADRAFT_417929,0,0;K17822,0
PolyA_DEIso,Salix_HiSeq_c600225_g1_i3,Salix_HiSeq_c600225_g1,0,74,0.03,5.69,Treatment,220.94,tr|V2X6Y6|V2X6Y6_MONRO,Phosphatidylserine decarboxylase,Eukaryota,Fungi,mitosporic Marasmiaceae,Moniliophthora,tr|V2X6Y6|V2X6Y6_MONRO;gi|630199158|ref|XP_007851169.1|;gi|961963299|gb|KTB37035.1|;tr|S7PYZ8|S7PYZ8_GLOTA;gi|630359037|ref|XP_007868793.1|;laccaria|A0A0C9YA87|A0A0C9YA87_9AGAR;gi|648158536|gb|KDR72276.1|;gi|750947035|gb|KIK04928.1|;gi|595769620|ref|XP_007263353.1|;tr|A8P2X2|A8P2X2_COPC7,Moniliophthora;Moniliophthora roreri MCA 2997;Moniliophthora roreri;Gloeophyllum;Gloeophyllum trabeum ATCC 11539;Laccaria amethystina;Galerina marginata CBS 339.88;Laccaria amethystina LaAM-08-1;Fomitiporia mediterranea MF3/22;Coprinopsis,520;520;520;513;513;507;506;507;504;499,88;88;88;86;86;85;85;85;83;82,"[('hypothetical', 5), ('decarboxylase', 3), ('Phosphatidylserine', 2), ('[Moniliophthora', 2), ('[Gloeophyllum', 1)]","Phosphatidylserine decarboxylase;phosphatidylserine decarboxylase [Moniliophthora roreri MCA 2997];hypothetical protein WG66_10376 [Moniliophthora roreri];Uncharacterized protein;hypothetical protein GLOTRDRAFT_140216 [Gloeophyllum trabeum ATCC 11539];Unplaced genomic scaffold K443scaffold_30, whole genome shotgun sequence;hypothetical protein GALMADRAFT_1343907 [Galerina marginata CBS 339.88];hypothetical protein K443DRAFT_395035 [Laccaria amethystina LaAM-08-1];hypothetical protein FOMMEDRAFT_103160 [Fomitiporia mediterranea MF3/22];Phosphatidylserine decarboxylase proenzyme 2",2.34,212.30,1.00,85.51,1.00E-170,520,88,984,86.28,V2X6Y6,1296,21.84,GO:0004609;GO:0008654,PF00168;PF02666,PTHR10067,mrr:Moror_16063,0,K01613,0,Dikarya,Marasmiaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Marasmiaceae;mitosporic Marasmiaceae;Moniliophthora,GO:0004609;GO:0008654;0;GO:0005509;GO:0004609;GO:0008654,PF00168;PF02666;0;PF00168;PF02666,PTHR10067;0;PTHR10067;PTHR10067,mrr:Moror_16063;0;gtr:GLOTRDRAFT_140216;cci:CC1G_09044,0,K01613;0;K01613;K01613,0
PolyA_DEIso,Salix_HiSeq_c584400_g1_i2,Salix_HiSeq_c584400_g1,0,49,0.00,5.69,Treatment,inf,tr|F8NME3|F8NME3_SERL9,Putative uncharacterized protein,Eukaryota,Fungi,Serpulaceae,Serpula,tr|F8NME3|F8NME3_SERL9;tr|F8QF80|F8QF80_SERL3;gi|336364684|gb|EGN93039.1|;tr|B8P321|B8P321_POSPM;gi|751696208|gb|KIM46187.1|;gi|242208441|ref|XP_002470071.1|;tr|A8NXH3|A8NXH3_COPC7;gi|299747638|ref|XP_001837168.2|,Serpula;Serpula;Serpula lacrymans var. lacrymans S7.3;Postia;Hebeloma cylindrosporum h7;Postia placenta Mad-698-R;Coprinopsis;Coprinopsis cinerea okayama7#130,55;55;55;63;56;63;65;65,77;77;77;69;69;69;68;68,"[('kinase', 4), ('hypothetical', 3), ('Putative', 2), ('lacrymans', 2), ('STE/STE20/YSK', 2)]",Putative uncharacterized protein;Putative uncharacterized protein;hypothetical protein SERLA73DRAFT_163723 [Serpula lacrymans var. lacrymans S7.3];Hypothetical Ste20 protein kinase;hypothetical protein M413DRAFT_441258 [Hebeloma cylindrosporum h7];hypothetical Ste20 protein kinase [Postia placenta Mad-698-R];STE/STE20/YSK protein kinase;STE/STE20/YSK protein kinase [Coprinopsis cinerea okayama7#130],inf,5848.07,1.00,85.19,6.00E-06,55,77,520,15.58,F8NME3,710,3.80,GO:0005524;GO:0004672,PF00069,0,sla:SERLADRAFT_447097,0,K08838,0,Dikarya,Coniophorineae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Coniophorineae;Serpulaceae;Serpula,GO:0005524;GO:0004672;GO:0005524;0,PF00069;PF00069;0,0,sla:SERLADRAFT_447097;0;ppl:POSPLDRAFT_110278;cci:CC1G_00304,0,K08838;0;K08838,0
PolyA_DEIso,Salix_HiSeq_c601415_g1_i1,Salix_HiSeq_c601415_g1,0,65,0.00,5.68,Treatment,inf,gi|751012003|gb|KIK53769.1|,hypothetical protein GYMLUDRAFT_49197 [Gymnopus luxurians FD-317 M1],Eukaryota,Fungi,Gymnopus luxurians,Gymnopus luxurians FD-317 M1,gi|751012003|gb|KIK53769.1|;gi|807751661|ref|XP_012180625.1|;gi|599108002|ref|XP_007383413.1|;gi|749766887|gb|KII91373.1|;tr|R7S9H9|R7S9H9_TRAVS;gi|636628619|ref|XP_008045444.1|;tr|S8FXG5|S8FXG5_FOMPI;gi|527305042|gb|EPT05816.1|;gi|595770362|ref|XP_007263724.1|;gi|691785310|emb|CDO77568.1|,Gymnopus luxurians FD-317 M1;Fibroporia radiculosa;Punctularia strigosozonata HHB-11173 SS5;Plicaturopsis crispa FD-325 SS-3;Trametes;Trametes versicolor FP-101664 SS1;Fomitopsis;Fomitopsis pinicola FP-58527 SS1;Fomitiporia mediterranea MF3/22;Trametes cinnabarina,143;142;140;142;141;141;140;140;139;140,89;87;87;87;86;86;86;86;85;85,"[('WD40', 4), ('repeat-like', 4), ('hypothetical', 4), ('SS1]', 2), ('[Trametes', 2)]",hypothetical protein GYMLUDRAFT_49197 [Gymnopus luxurians FD-317 M1];predicted protein [Fibroporia radiculosa];WD40 repeat-like protein [Punctularia strigosozonata HHB-11173 SS5];hypothetical protein PLICRDRAFT_38114 [Plicaturopsis crispa FD-325 SS-3];WD40 repeat-like protein;WD40 repeat-like protein [Trametes versicolor FP-101664 SS1];Uncharacterized protein;hypothetical protein FOMPIDRAFT_1155625 [Fomitopsis pinicola FP-58527 SS1];WD40 repeat-like protein [Fomitiporia mediterranea MF3/22];hypothetical protein BN946_scf184926.g5 [Trametes cinnabarina],inf,4859.03,1.00,85.33,4.00E-36,143,89,684,32.89,751012003,449,16.70,0,0,0,0,0,0,0,Fungi,Gymnopus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Omphalotaceae;Gymnopus;Gymnopus luxurians;Gymnopus luxurians FD-317 M1,0,0,0,0,0,0,0
